stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding
54989,54989,Jean-Talon / De Bellefeuille,45.591086,-73.576034,https://www.stm.info/fr/recherche#stq=54989,0,,1
54990,54990,Jean-Talon / De Bellefeuille,45.590859,-73.576008,https://www.stm.info/fr/recherche#stq=54990,0,,1
54991,54991,Langelier / Jean-Talon,45.591997,-73.574550,https://www.stm.info/fr/recherche#stq=54991,0,,1
54992,54992,Jean-Talon / Langelier,45.592204,-73.575055,https://www.stm.info/fr/recherche#stq=54992,0,,1
54993,54993,Langelier / Jean-Talon,45.592043,-73.575363,https://www.stm.info/fr/recherche#stq=54993,0,,1
54994,54994,Jean-Talon / Langelier,45.591862,-73.575093,https://www.stm.info/fr/recherche#stq=54994,0,,1
54995,54995,Jean-Talon / No 6695,45.593814,-73.573622,https://www.stm.info/fr/recherche#stq=54995,0,,1
54996,54996,Langelier / Dumesnil,45.591628,-73.572883,https://www.stm.info/fr/recherche#stq=54996,0,,1
54997,54997,Langelier / Dumesnil,45.591542,-73.573315,https://www.stm.info/fr/recherche#stq=54997,0,,1
54998,54998,Jean-Talon / No 6875,45.594932,-73.572641,https://www.stm.info/fr/recherche#stq=54998,0,,1
54999,54999,Langelier / De Lotbinière,45.591239,-73.571129,https://www.stm.info/fr/recherche#stq=54999,0,,1
55000,55000,Langelier / De Lotbinière,45.591140,-73.571498,https://www.stm.info/fr/recherche#stq=55000,0,,1
55001,55001,Bélanger / Valdombre,45.584499,-73.571225,https://www.stm.info/fr/recherche#stq=55001,0,,1
55002,55002,Bélanger / Valdombre,45.584203,-73.571230,https://www.stm.info/fr/recherche#stq=55002,0,,1
55003,55003,Bélanger / d'Avila,45.585180,-73.570567,https://www.stm.info/fr/recherche#stq=55003,0,,1
55004,55004,Bélanger / Liénart,45.586345,-73.569826,https://www.stm.info/fr/recherche#stq=55004,0,,1
55005,55005,Bélanger / Dumesnil,45.587161,-73.568941,https://www.stm.info/fr/recherche#stq=55005,0,,1
55006,55006,Bélanger / Dumesnil,45.587180,-73.569129,https://www.stm.info/fr/recherche#stq=55006,0,,1
55007,55007,Bélanger / Daveluy,45.588888,-73.568221,https://www.stm.info/fr/recherche#stq=55007,0,,1
55008,55008,Bélanger / Daveluy,45.588605,-73.568137,https://www.stm.info/fr/recherche#stq=55008,0,,1
55009,55009,Viau / Métropolitain,45.576087,-73.593542,https://www.stm.info/fr/recherche#stq=55009,0,,1
55010,55010,Viau / Métropolitain,45.576589,-73.595179,https://www.stm.info/fr/recherche#stq=55010,0,,1
55011,55011,Métropolitain / Viau,45.575878,-73.593856,https://www.stm.info/fr/recherche#stq=55011,0,,1
55012,55012,des Grandes-Prairies / No 4840,45.588928,-73.619380,https://www.stm.info/fr/recherche#stq=55012,0,,2
55013,55013,Jarry / No 6180,45.592313,-73.584103,https://www.stm.info/fr/recherche#stq=55013,0,,1
55014,55014,Métropolitain / Provencher,45.572194,-73.598488,https://www.stm.info/fr/recherche#stq=55014,0,,1
55015,55015,Provencher / Métropolitain,45.571999,-73.599270,https://www.stm.info/fr/recherche#stq=55015,0,,1
55016,55016,Métropolitain / Provencher,45.571463,-73.598316,https://www.stm.info/fr/recherche#stq=55016,0,,1
55017,55017,Jean-Talon / No 6875,45.595356,-73.572043,https://www.stm.info/fr/recherche#stq=55017,0,,1
55021,55021,Lacordaire / Métropolitain,45.582184,-73.588104,https://www.stm.info/fr/recherche#stq=55021,0,,1
55022,55022,Langelier / No 9300,45.605387,-73.604024,https://www.stm.info/fr/recherche#stq=55022,0,,1
55023,55023,Lavoisier / J.-M.-Lefebvre,45.590092,-73.606914,https://www.stm.info/fr/recherche#stq=55023,0,,1
55024,55024,Langelier / Métropolitain (coin Nord-Est),45.593758,-73.578659,https://www.stm.info/fr/recherche#stq=55024,0,,1
55025,55025,Langelier / Métropolitain (coin Sud-Ouest),45.593194,-73.578067,https://www.stm.info/fr/recherche#stq=55025,0,,1
55026,55026,Métropolitain / No 6170,45.590802,-73.580881,https://www.stm.info/fr/recherche#stq=55026,0,,1
55027,55027,des Grandes-Prairies / Langelier,45.605515,-73.605174,https://www.stm.info/fr/recherche#stq=55027,0,,1
55028,55028,Robert / de Honfleur,45.593198,-73.591077,https://www.stm.info/fr/recherche#stq=55028,0,,1
60477,60477,Pascal-Gagnon / des Grandes-Prairies,45.609000,-73.601200,https://www.stm.info/fr/recherche#stq=60477,0,,1
60478,60478,Langelier / Couture,45.603754,-73.600934,https://www.stm.info/fr/recherche#stq=60478,0,,2
60479,60479,des Grandes-Prairies / Puyseaux,45.596150,-73.613949,https://www.stm.info/fr/recherche#stq=60479,0,,1
60480,60480,des Grandes-Prairies / Saguenay,45.592887,-73.615945,https://www.stm.info/fr/recherche#stq=60480,0,,1
60481,60481,des Grandes-Prairies / Lionel-Groulx,45.586271,-73.621801,https://www.stm.info/fr/recherche#stq=60481,0,,2
60486,60486,Pascal-Gagnon / des Grandes-Prairies,45.608665,-73.600631,https://www.stm.info/fr/recherche#stq=60486,0,,1
55020,55020,des Grandes-Prairies / No 6150,45.602843,-73.607956,https://www.stm.info/fr/recherche#stq=55020,0,,1
55018,55018,des Grandes-Prairies / No 6363,45.604521,-73.606501,https://www.stm.info/fr/recherche#stq=55018,0,,1
55019,55019,des Grandes-Prairies / No 6205,45.602918,-73.608167,https://www.stm.info/fr/recherche#stq=55019,0,,1
60506,60506,des Grandes-Prairies / Lionel-Groulx,45.586411,-73.621392,https://www.stm.info/fr/recherche#stq=60506,0,,1
54786,54786,Viau / Lavoisier,45.586694,-73.610274,https://www.stm.info/fr/recherche#stq=54786,0,,2
60588,60588,Lacordaire / du Mans,45.583089,-73.581435,https://www.stm.info/fr/recherche#stq=60588,0,,1
60604,60604,Antonio-Dagenais / Lespinay,45.583049,-73.584276,https://www.stm.info/fr/recherche#stq=60604,0,,1
60625,60625,Pascal-Gagnon / du Champ-d'Eau,45.606576,-73.598070,https://www.stm.info/fr/recherche#stq=60625,0,,1
60626,60626,Pascal-Gagnon / du Champ-d'Eau,45.606547,-73.598313,https://www.stm.info/fr/recherche#stq=60626,0,,1
55029,55029,Gouin / Audoin,45.587135,-73.651896,https://www.stm.info/fr/recherche#stq=55029,0,,1
55030,55030,Gouin / No 3315,45.587999,-73.651626,https://www.stm.info/fr/recherche#stq=55030,0,,1
61240,61240,Saint-Michel / Gouin,45.584755,-73.651458,https://www.stm.info/fr/recherche#stq=61240,0,,2
55032,55032,Gouin / Lausanne,45.589595,-73.651065,https://www.stm.info/fr/recherche#stq=55032,0,,1
55033,55033,Gouin / Audoin,45.587308,-73.651698,https://www.stm.info/fr/recherche#stq=55033,0,,1
55034,55034,Henri-Bourassa / Audoin,45.585912,-73.649710,https://www.stm.info/fr/recherche#stq=55034,0,,1
55035,55035,Henri-Bourassa / Leblanc,45.586183,-73.649150,https://www.stm.info/fr/recherche#stq=55035,0,,1
55037,55037,Monselet / Saint-Michel,45.583422,-73.649032,https://www.stm.info/fr/recherche#stq=55037,0,,1
55038,55038,Henri-Bourassa / De Belleville,45.587939,-73.648820,https://www.stm.info/fr/recherche#stq=55038,0,,1
55039,55039,Henri-Bourassa / Mère-Anselme,45.589046,-73.648237,https://www.stm.info/fr/recherche#stq=55039,0,,1
55040,55040,Henri-Bourassa / du Parc-Georges,45.588470,-73.648093,https://www.stm.info/fr/recherche#stq=55040,0,,1
55041,55041,Monselet / Leblanc,45.584766,-73.647203,https://www.stm.info/fr/recherche#stq=55041,0,,1
55042,55042,Monselet / Leblanc,45.584559,-73.647292,https://www.stm.info/fr/recherche#stq=55042,0,,1
55043,55043,Henri-Bourassa / Saint-Vital,45.590915,-73.646863,https://www.stm.info/fr/recherche#stq=55043,0,,1
55044,55044,Saint-Vital / Henri-Bourassa,45.590759,-73.647083,https://www.stm.info/fr/recherche#stq=55044,0,,1
55045,55045,Henri-Bourassa / Saint-Vital,45.590353,-73.646828,https://www.stm.info/fr/recherche#stq=55045,0,,1
55046,55046,Saint-Michel / Prieur,45.581373,-73.646077,https://www.stm.info/fr/recherche#stq=55046,0,,1
55047,55047,Saint-Michel / Prieur,45.581379,-73.646505,https://www.stm.info/fr/recherche#stq=55047,0,,1
55048,55048,Henri-Bourassa / Plaza,45.592637,-73.645445,https://www.stm.info/fr/recherche#stq=55048,0,,1
55049,55049,Henri-Bourassa / Plaza,45.592101,-73.645388,https://www.stm.info/fr/recherche#stq=55049,0,,1
55050,55050,Monselet / du Parc-Georges,45.585970,-73.644920,https://www.stm.info/fr/recherche#stq=55050,0,,1
55051,55051,Monselet / du Parc-Georges,45.585710,-73.645112,https://www.stm.info/fr/recherche#stq=55051,0,,1
55052,55052,Henri-Bourassa / London,45.593724,-73.644549,https://www.stm.info/fr/recherche#stq=55052,0,,1
55053,55053,Henri-Bourassa / des Récollets,45.593817,-73.643975,https://www.stm.info/fr/recherche#stq=55053,0,,1
55057,55057,Saint-Michel / Fleury,45.579543,-73.643171,https://www.stm.info/fr/recherche#stq=55057,0,,1
55058,55058,Fleury / Saint-Michel,45.579783,-73.643367,https://www.stm.info/fr/recherche#stq=55058,0,,1
55059,55059,Saint-Michel / Fleury,45.579759,-73.643934,https://www.stm.info/fr/recherche#stq=55059,0,,1
55060,55060,Fleury / Saint-Michel,45.579533,-73.643707,https://www.stm.info/fr/recherche#stq=55060,0,,1
55061,55061,Fleury / Audoin,45.579945,-73.642748,https://www.stm.info/fr/recherche#stq=55061,0,,1
55062,55062,Monselet / Saint-Vital,45.587028,-73.642793,https://www.stm.info/fr/recherche#stq=55062,0,,1
55063,55063,Monselet / Saint-Vital,45.586785,-73.642962,https://www.stm.info/fr/recherche#stq=55063,0,,1
55064,55064,Henri-Bourassa / Pie-IX,45.596316,-73.642424,https://www.stm.info/fr/recherche#stq=55064,0,,1
55065,55065,Fleury / Lausanne,45.580880,-73.641659,https://www.stm.info/fr/recherche#stq=55065,0,,1
55066,55066,Fleury / Lausanne,45.580652,-73.641807,https://www.stm.info/fr/recherche#stq=55066,0,,1
55067,55067,Henri-Bourassa / Hôtel-de-Ville,45.597169,-73.641240,https://www.stm.info/fr/recherche#stq=55067,0,,1
55070,55070,Monselet / Plaza,45.588111,-73.640729,https://www.stm.info/fr/recherche#stq=55070,0,,1
55071,55071,Monselet / Plaza,45.587894,-73.640848,https://www.stm.info/fr/recherche#stq=55071,0,,1
55072,55072,Henri-Bourassa / Pelletier,45.599017,-73.640198,https://www.stm.info/fr/recherche#stq=55072,0,,1
55073,55073,Henri-Bourassa / Pelletier,45.598390,-73.640215,https://www.stm.info/fr/recherche#stq=55073,0,,1
55077,55077,Pie-IX / Arthur-Champoux,45.593710,-73.640517,https://www.stm.info/fr/recherche#stq=55077,0,,1
55078,55078,Saint-Michel / Mont-Joli,45.577700,-73.640251,https://www.stm.info/fr/recherche#stq=55078,0,,1
55079,55079,Saint-Michel / Mont-Joli,45.577711,-73.640691,https://www.stm.info/fr/recherche#stq=55079,0,,1
55080,55080,Léger / Armand-Lavergne,45.600082,-73.639330,https://www.stm.info/fr/recherche#stq=55080,0,,1
55081,55081,Fleury / de Cobourg,45.582102,-73.639738,https://www.stm.info/fr/recherche#stq=55081,0,,1
55082,55082,Fleury / de Cobourg,45.581751,-73.639760,https://www.stm.info/fr/recherche#stq=55082,0,,1
55084,55084,Pie-IX / de Charleroi,45.592633,-73.638989,https://www.stm.info/fr/recherche#stq=55084,0,,1
55085,55085,Pie-IX / Martial,45.591781,-73.638477,https://www.stm.info/fr/recherche#stq=55085,0,,1
55089,55089,Léger / Drapeau,45.601658,-73.638191,https://www.stm.info/fr/recherche#stq=55089,0,,1
55090,55090,Fleury / Saint-Vital,45.583185,-73.638738,https://www.stm.info/fr/recherche#stq=55090,0,,1
55091,55091,Fleury / Saint-Vital,45.582976,-73.638879,https://www.stm.info/fr/recherche#stq=55091,0,,1
55092,55092,Monselet / des Récollets,45.589197,-73.638647,https://www.stm.info/fr/recherche#stq=55092,0,,1
55093,55093,Monselet / des Récollets,45.588985,-73.638760,https://www.stm.info/fr/recherche#stq=55093,0,,1
55094,55094,Henri-Bourassa / Balzac,45.600427,-73.637843,https://www.stm.info/fr/recherche#stq=55094,0,,1
55095,55095,Henri-Bourassa / Drapeau,45.600890,-73.637440,https://www.stm.info/fr/recherche#stq=55095,0,,1
55096,55096,Pie-IX / de Castille,45.590923,-73.637182,https://www.stm.info/fr/recherche#stq=55096,0,,1
55097,55097,Léger / L'Archevêque,45.603846,-73.636762,https://www.stm.info/fr/recherche#stq=55097,0,,1
55098,55098,Léger / L'Archevêque,45.603232,-73.636808,https://www.stm.info/fr/recherche#stq=55098,0,,1
55099,55099,Fleury / de Rome,45.583673,-73.637546,https://www.stm.info/fr/recherche#stq=55099,0,,1
55101,55101,Fleury / Plaza,45.584261,-73.636685,https://www.stm.info/fr/recherche#stq=55101,0,,1
55103,55103,Pie-IX / Monselet,45.590206,-73.636814,https://www.stm.info/fr/recherche#stq=55103,0,,1
55104,55104,Monselet / Pie-IX,45.589996,-73.636786,https://www.stm.info/fr/recherche#stq=55104,0,,1
55105,55105,Monselet / Pie-IX,45.589993,-73.637092,https://www.stm.info/fr/recherche#stq=55105,0,,1
55106,55106,Léger / Sainte-Gertrude,45.606081,-73.635708,https://www.stm.info/fr/recherche#stq=55106,0,,1
55108,55108,Léger / Sainte-Gertrude,45.606112,-73.635360,https://www.stm.info/fr/recherche#stq=55108,0,,1
55109,55109,Henri-Bourassa / Bellevois,45.601204,-73.635814,https://www.stm.info/fr/recherche#stq=55109,0,,1
55110,55110,Sainte-Gertrude / Perras,45.605498,-73.635266,https://www.stm.info/fr/recherche#stq=55110,0,,1
55111,55111,Sainte-Gertrude / Perras,45.605314,-73.635223,https://www.stm.info/fr/recherche#stq=55111,0,,1
55112,55112,Pie-IX / d'Amiens,45.589102,-73.635257,https://www.stm.info/fr/recherche#stq=55112,0,,1
55113,55113,d'Amiens / Pie-IX,45.589392,-73.635205,https://www.stm.info/fr/recherche#stq=55113,0,,1
55114,55114,d'Amiens / Pie-IX,45.589340,-73.635045,https://www.stm.info/fr/recherche#stq=55114,0,,1
55115,55115,Henri-Bourassa / L'Archevêque,45.601779,-73.634844,https://www.stm.info/fr/recherche#stq=55115,0,,1
55116,55116,Léger / Brunet,45.608474,-73.634214,https://www.stm.info/fr/recherche#stq=55116,0,,1
55117,55117,Léger / Brunet,45.607972,-73.634199,https://www.stm.info/fr/recherche#stq=55117,0,,1
55118,55118,Armand-Lavergne / de Charleroi,45.594881,-73.634046,https://www.stm.info/fr/recherche#stq=55118,0,,1
55119,55119,de Charleroi / Armand-Lavergne,45.595372,-73.634039,https://www.stm.info/fr/recherche#stq=55119,0,,1
55120,55120,Pie-IX / Prieur,45.588394,-73.634895,https://www.stm.info/fr/recherche#stq=55120,0,,1
55121,55121,Fleury / des Récollets,45.585353,-73.634595,https://www.stm.info/fr/recherche#stq=55121,0,,1
55122,55122,Fleury / des Récollets,45.585162,-73.634703,https://www.stm.info/fr/recherche#stq=55122,0,,1
55123,55123,d'Amiens / Hébert,45.589975,-73.634080,https://www.stm.info/fr/recherche#stq=55123,0,,1
55124,55124,d'Amiens / Hébert,45.589948,-73.633873,https://www.stm.info/fr/recherche#stq=55124,0,,1
55125,55125,Sainte-Gertrude / des Ardennes,45.603674,-73.633350,https://www.stm.info/fr/recherche#stq=55125,0,,1
55126,55126,Sainte-Gertrude / des Ardennes,45.603774,-73.633609,https://www.stm.info/fr/recherche#stq=55126,0,,1
55127,55127,Industriel / Saint-Vital,45.579265,-73.634082,https://www.stm.info/fr/recherche#stq=55127,0,,1
55128,55128,Industriel / Saint-Vital,45.579058,-73.634123,https://www.stm.info/fr/recherche#stq=55128,0,,2
55129,55129,Léger / Salk,45.610545,-73.632942,https://www.stm.info/fr/recherche#stq=55129,0,,1
55130,55130,Léger / Salk,45.610044,-73.632899,https://www.stm.info/fr/recherche#stq=55130,0,,1
55131,55131,Napoléon-Bédard / Lacordaire,45.618837,-73.632581,https://www.stm.info/fr/recherche#stq=55131,0,,1
55132,55132,Pie-IX / Forest,45.587240,-73.633284,https://www.stm.info/fr/recherche#stq=55132,0,,1
55133,55133,Forest / Pie-IX,45.587694,-73.633201,https://www.stm.info/fr/recherche#stq=55133,0,,2
55134,55134,Pie-IX / Forest,45.587390,-73.633833,https://www.stm.info/fr/recherche#stq=55134,0,,1
55135,55135,Forest / Pie-IX,45.587693,-73.632941,https://www.stm.info/fr/recherche#stq=55135,0,,1
55136,55136,d'Amiens / Garon,45.590568,-73.632931,https://www.stm.info/fr/recherche#stq=55136,0,,1
55137,55137,d'Amiens / Garon,45.590393,-73.633020,https://www.stm.info/fr/recherche#stq=55137,0,,1
55138,55138,Lacordaire / Joseph-Dufresne,45.618047,-73.631931,https://www.stm.info/fr/recherche#stq=55138,0,,1
55139,55139,Lacordaire / Joseph-Dufresne,45.618168,-73.632259,https://www.stm.info/fr/recherche#stq=55139,0,,2
55140,55140,Léger / Sainte-Colette,45.612032,-73.632092,https://www.stm.info/fr/recherche#stq=55140,0,,1
55141,55141,Léger / Sainte-Colette,45.611647,-73.631954,https://www.stm.info/fr/recherche#stq=55141,0,,1
55142,55142,de Charleroi / Drapeau,45.596193,-73.632425,https://www.stm.info/fr/recherche#stq=55142,0,,1
55143,55143,de Charleroi / Drapeau,45.595919,-73.632711,https://www.stm.info/fr/recherche#stq=55143,0,,1
55144,55144,Sainte-Gertrude / Henri-Bourassa,45.602419,-73.632014,https://www.stm.info/fr/recherche#stq=55144,0,,1
55145,55145,Henri-Bourassa / Sainte-Gertrude,45.602676,-73.632200,https://www.stm.info/fr/recherche#stq=55145,0,,1
55146,55146,Sainte-Gertrude / Henri-Bourassa,45.602784,-73.632572,https://www.stm.info/fr/recherche#stq=55146,0,,1
55147,55147,Henri-Bourassa / Sainte-Gertrude,45.602380,-73.632342,https://www.stm.info/fr/recherche#stq=55147,0,,1
55148,55148,Armand-Lavergne / de Castille,45.593260,-73.632332,https://www.stm.info/fr/recherche#stq=55148,0,,1
55149,55149,Armand-Lavergne / de Castille,45.593519,-73.632749,https://www.stm.info/fr/recherche#stq=55149,0,,1
55150,55150,Pie-IX / Fleury,45.586446,-73.632836,https://www.stm.info/fr/recherche#stq=55150,0,,1
55151,55151,Fleury / Pie-IX,45.585812,-73.633460,https://www.stm.info/fr/recherche#stq=55151,0,,1
55152,55152,Industriel / de Paris,45.581251,-73.632201,https://www.stm.info/fr/recherche#stq=55152,0,,1
55153,55153,Industriel / de Paris,45.580915,-73.632298,https://www.stm.info/fr/recherche#stq=55153,0,,2
55154,55154,Sainte-Gertrude / de Bayonne,45.601941,-73.631706,https://www.stm.info/fr/recherche#stq=55154,0,,1
55155,55155,Léger / Lanthier,45.613879,-73.631039,https://www.stm.info/fr/recherche#stq=55155,0,,1
55156,55156,Léger / Lanthier,45.613461,-73.630947,https://www.stm.info/fr/recherche#stq=55156,0,,1
55157,55157,Pie-IX / Majeau,45.585562,-73.631509,https://www.stm.info/fr/recherche#stq=55157,0,,1
55159,55159,Forest / Garon,45.588783,-73.631045,https://www.stm.info/fr/recherche#stq=55159,0,,1
55160,55160,Forest / Garon,45.588610,-73.631118,https://www.stm.info/fr/recherche#stq=55160,0,,2
55161,55161,Armand-Lavergne / d'Amiens,45.591561,-73.630531,https://www.stm.info/fr/recherche#stq=55161,0,,1
55162,55162,d'Amiens / Armand-Lavergne,45.591785,-73.630700,https://www.stm.info/fr/recherche#stq=55162,0,,1
55163,55163,Armand-Lavergne / d'Amiens,45.591790,-73.630919,https://www.stm.info/fr/recherche#stq=55163,0,,1
55164,55164,d'Amiens / Armand-Lavergne,45.591584,-73.630821,https://www.stm.info/fr/recherche#stq=55164,0,,1
55165,55165,Armand-Lavergne / d'Amiens,45.591997,-73.630991,https://www.stm.info/fr/recherche#stq=55165,0,,1
55166,55166,Lacordaire / Léger,45.615676,-73.629323,https://www.stm.info/fr/recherche#stq=55166,0,,1
55167,55167,Léger / Lacordaire,45.616397,-73.629550,https://www.stm.info/fr/recherche#stq=55167,0,,1
55168,55168,Lacordaire / Léger,45.615930,-73.629897,https://www.stm.info/fr/recherche#stq=55168,0,,1
55169,55169,Léger / Lacordaire,45.615310,-73.629858,https://www.stm.info/fr/recherche#stq=55169,0,,1
55170,55170,Léger / Lacordaire,45.616141,-73.629368,https://www.stm.info/fr/recherche#stq=55170,0,,1
55171,55171,Lacordaire / Léger,45.615284,-73.629255,https://www.stm.info/fr/recherche#stq=55171,0,,1
55172,55172,de Charleroi / L'Archevêque,45.597359,-73.630228,https://www.stm.info/fr/recherche#stq=55172,0,,1
55173,55173,de Charleroi / L'Archevêque,45.597179,-73.630338,https://www.stm.info/fr/recherche#stq=55173,0,,1
55174,55174,Henri-Bourassa / Racette,45.603471,-73.629873,https://www.stm.info/fr/recherche#stq=55174,0,,1
55175,55175,Henri-Bourassa / Racette,45.603181,-73.629992,https://www.stm.info/fr/recherche#stq=55175,0,,1
55176,55176,Sainte-Gertrude / d'Amos,45.600140,-73.629623,https://www.stm.info/fr/recherche#stq=55176,0,,1
55177,55177,Sainte-Gertrude / d'Amos,45.600252,-73.629932,https://www.stm.info/fr/recherche#stq=55177,0,,1
55178,55178,Industriel / Pie-IX,45.584160,-73.629768,https://www.stm.info/fr/recherche#stq=55178,0,,1
55179,55179,Pie-IX / Industriel,45.583877,-73.630119,https://www.stm.info/fr/recherche#stq=55179,0,,1
55180,55180,Industriel / Pie-IX,45.583594,-73.630050,https://www.stm.info/fr/recherche#stq=55180,0,,1
55181,55181,Pie-IX / Industriel,45.584414,-73.630296,https://www.stm.info/fr/recherche#stq=55181,0,,1
55182,55182,Léger / Hector-Lamarre,45.617733,-73.628752,https://www.stm.info/fr/recherche#stq=55182,0,,1
55183,55183,Léger / Désy,45.617654,-73.628471,https://www.stm.info/fr/recherche#stq=55183,0,,1
55184,55184,d'Amiens / Drapeau,45.592799,-73.628832,https://www.stm.info/fr/recherche#stq=55184,0,,1
